opportunity_id,message_id,timestamp,type,lang,origin_lang,media_type,is_edited,is_deleted,is_forwarded,external_outbound_status,external_outbound_error_message,is_reminder,reminder_template_name,auto_offline_message,automatic_response,text
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,8d210e2f-2a90-46d6-ba42-cbbaedc72cc5,2025-03-12 11:07:29,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,Hey  I'm checking
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,8d210e2f-2a90-46d6-ba42-cbbaedc72cc5,2025-03-12 11:07:29,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,היי  אני בודקת
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,726703d0-3552-4d0f-af89-74522ebbb4f4,2025-03-12 13:10:05,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Thank you!
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,726703d0-3552-4d0f-af89-74522ebbb4f4,2025-03-12 13:10:05,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,תודה!
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,17c6efad-56ca-4ece-b8df-3fd3897ddae3,2025-03-12 15:16:38,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hey there! Any updates?
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,17c6efad-56ca-4ece-b8df-3fd3897ddae3,2025-03-12 15:16:38,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,היי יש חדש?
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,4ec0a58a-74d5-4f24-8b36-18b34644fa02,2025-03-13 10:30:37,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,Happy Purim #LetsBegin 🎉🎉🎉 Now at Company A: 18% off across the entire site!!! Plus a wheel of fortune!!! Amazing prizes!!!! ✨Mattresses✨ ✨Beds✨ ✨Bedding✨ ✨Poufs✨ and many more products that will make your weekend happy! 🌟 Use coupon code PURIM to get 18% off! ⏳ Offer valid until Saturday night 03/15/25 at midnight only | While supplies last https://Company Azzz.co.il
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,4ec0a58a-74d5-4f24-8b36-18b34644fa02,2025-03-13 10:30:37,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,"פורים שמח #התחלנו 🎉🎉🎉 עכשיו בCompany A: 18% הנחה על כל האתר!!! וגם גלגל המזל!!! פרסים שווים!!!! ✨מזרנים✨ ✨מיטות✨ ✨מצעים✨ ✨פופים✨ ועוד מגוון מוצרים שיעשו לכם סופש שמח! 🌟 השתמשו בקוד קופון PURIM לקבלת 18% הנחה! ⏳ המבצע בתוקף עד מוצ""ש 15/03/25 בחצות בלבד | עד גמר המלאיhttps://Company Azzz.co.il"""
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,2d2def20-1975-4457-94cc-8bdfe6e170ff,2025-03-13 11:47:23,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hey what's up? Can I get help?
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,2d2def20-1975-4457-94cc-8bdfe6e170ff,2025-03-13 11:47:23,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,היי מה הולך?אפשר עזרה?
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,a66eae03-96a0-4a58-adf8-72fabd4743da,2025-03-13 11:51:51,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,I tried but only customer service can handle this directly on WhatsApp: https://api.whatsapp.com/send?phone=972559491404
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,a66eae03-96a0-4a58-adf8-72fabd4743da,2025-03-13 11:51:51,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,ניסיתי רק שירות לקוחות יכול לטפל בזה ישירות בווצאפ: https://api.whatsapp.com/send?phone=972559491404
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,8b6acc8b-75cc-4513-a628-3ba0bdda7fbc,2025-03-13 12:02:15,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hey there's no way to reach a representative. No matter what I do in the bot it keeps returning me to a sleep consultant/or sends a gen message.
1b1516bf-9acd-47ab-a3da-b9d269a7d8c9,8b6acc8b-75cc-4513-a628-3ba0bdda7fbc,2025-03-13 12:02:15,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,היי אין דרך להגיע לנציגלא משנה מה אני עושה בבוט זה מחזיר אותי ליועצת שינה/או שולח הודעה גנרית
1b85db3d-92a9-4896-b232-2c896f5aff3c,c7f88bc9-2db2-4d22-aa07-bc7b99256bb2,2024-12-11 6:00:28,outbound,en_US,he,text,NULL,NULL,NULL,delivered,,1,lona_new,NULL,NULL,Hey  how are you? This is Luna from Company A🌻 I saw that you were interested in a Visko pouf armchair. How can I help you?
1b85db3d-92a9-4896-b232-2c896f5aff3c,c7f88bc9-2db2-4d22-aa07-bc7b99256bb2,2024-12-11 6:00:28,outbound,he,he,text,NULL,NULL,NULL,delivered,,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת בכורסאת פוף ויסקו.איך אני יכולה לעזור לך?
1bd12ca8-24d9-424f-a159-50366ec3d540,93262d7b-6ad4-463a-be7b-12ba02a63d5e,2025-04-18 20:40:29,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,1,Abandoned_2,NULL,NULL,Hey    this is Sarah from Company B. Noticed you were looking at our Company B H1H Headphones! I might be able to get you an exclusive discount—interested?
1c2a026d-3eb7-424f-8022-0070185dbd7f,6c4786fc-960e-41d7-bfe0-5d995e455074,2025-03-20 15:20:27,outbound,en_US,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,Hi  how are you? This is Luna from Company A🌻. I saw that you were interested in a Visco Pouf Armchair. How can I help you?
1c2a026d-3eb7-424f-8022-0070185dbd7f,6c4786fc-960e-41d7-bfe0-5d995e455074,2025-03-20 15:20:27,outbound,he,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת בכורסאת פוף ויסקו.איך אני יכולה לעזור לך?
1e7be965-131c-4d75-8146-23505ea5c06e,d03da696-00f0-49f6-8585-ede15aa6dc32,2025-03-04 12:40:25,outbound,en_US,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,Hey  how are you? This is Luna from Company A🌻 I saw that you were interested in the Junior Company A mattress. How can I help you?
1e7be965-131c-4d75-8146-23505ea5c06e,d03da696-00f0-49f6-8585-ede15aa6dc32,2025-03-04 12:40:25,outbound,he,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת במזרן Company A ג'וניור.איך אני יכולה לעזור לך?
1e7be965-131c-4d75-8146-23505ea5c06e,04ed5705-2e4f-4f19-b251-369c90fe33d4,2025-03-04 12:48:31,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hey there!
1e7be965-131c-4d75-8146-23505ea5c06e,04ed5705-2e4f-4f19-b251-369c90fe33d4,2025-03-04 12:48:31,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,היי
1e7be965-131c-4d75-8146-23505ea5c06e,3429a051-fbeb-418b-9890-f787ed2ff55d,2025-03-04 12:48:49,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Looking for discounts
1e7be965-131c-4d75-8146-23505ea5c06e,3429a051-fbeb-418b-9890-f787ed2ff55d,2025-03-04 12:48:49,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,מחפש הנחות
1e7be965-131c-4d75-8146-23505ea5c06e,b36213e8-2cc8-4791-be6c-24901d2472f2,2025-03-04 12:53:19,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,Regarding the discounts on the Company A Junior mattress can you share what size you're looking for (for example 80x190 80x200) and what's your child's age? This will help me find the best option for you
1e7be965-131c-4d75-8146-23505ea5c06e,b36213e8-2cc8-4791-be6c-24901d2472f2,2025-03-04 12:53:19,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,לגבי ההנחות על מזרן Company A ג'וניור תוכלי לשתף איזו מידה את מחפשת (למשל 80×190 80×200) ומה הגיל של הילד שלך? זה יעזור לי למצוא את האופציה הכי טובה בשבילך
1e7be965-131c-4d75-8146-23505ea5c06e,8f49a73b-8c31-4a78-845f-1b8a163c652a,2025-03-04 12:53:43,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190*90
1e7be965-131c-4d75-8146-23505ea5c06e,8f49a73b-8c31-4a78-845f-1b8a163c652a,2025-03-04 12:53:43,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190*90
1e7be965-131c-4d75-8146-23505ea5c06e,200f6c3d-63ee-4b62-a45a-01318d34bf83,2025-03-04 12:56:12,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
1e7be965-131c-4d75-8146-23505ea5c06e,200f6c3d-63ee-4b62-a45a-01318d34bf83,2025-03-04 12:56:12,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
1e7be965-131c-4d75-8146-23505ea5c06e,6ff09039-b58b-4dfa-ac8d-3c0823472e4c,2025-03-04 12:56:24,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Do you have something better than Hightechzone?
1e7be965-131c-4d75-8146-23505ea5c06e,6ff09039-b58b-4dfa-ac8d-3c0823472e4c,2025-03-04 12:56:24,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,יש לך משהו יותר טוב מהייטקזון?
1e7be965-131c-4d75-8146-23505ea5c06e,2c6d4a54-d46b-4bad-aeea-dbfa8f0cc90e,2025-03-04 12:56:37,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Will also take sheets
1e7be965-131c-4d75-8146-23505ea5c06e,2c6d4a54-d46b-4bad-aeea-dbfa8f0cc90e,2025-03-04 12:56:37,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,יקח גם מצעים
1e7be965-131c-4d75-8146-23505ea5c06e,3c656742-5c98-4ad4-9757-20bb1d4bccb3,2025-03-04 13:20:04,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,The Company A Junior mattress in size 90x190 costs 1499.00 NIS. With the mattress and sheets your order exceeds 1500 NIS so you are eligible for a 15% discount with the code VZT6S6Z2HS1A. For example if you add a Sunwash single bed sheet set (size 90x200 priced at 219.00 NIS)
1e7be965-131c-4d75-8146-23505ea5c06e,3c656742-5c98-4ad4-9757-20bb1d4bccb3,2025-03-04 13:20:04,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,מזרן Company A ג'וניור במידה 90×190 עולה 1499.00 ₪. עם המזרן והמצעים ההזמנה שלך עוברת 1500 ₪ אז את זכאית להנחה של 15% עם הקוד VZT6S6Z2HS1A. למשל אם תוסיפי סט מצעים סאנווש ליחיד (מידה 90×200 במחיר 219.00 ₪)
1e7be965-131c-4d75-8146-23505ea5c06e,c183d637-878f-44d2-b35d-d1684d17579a,2025-03-04 13:22:42,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I ordered
1e7be965-131c-4d75-8146-23505ea5c06e,c183d637-878f-44d2-b35d-d1684d17579a,2025-03-04 13:22:42,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,הזמנתי
1e7be965-131c-4d75-8146-23505ea5c06e,da82d678-086c-4bff-bef2-8eddb37c639f,2025-03-04 13:22:59,outbound,en_US,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,What fun! Enjoy your new purchase!
1e7be965-131c-4d75-8146-23505ea5c06e,da82d678-086c-4bff-bef2-8eddb37c639f,2025-03-04 13:22:59,outbound,he,he,text,NULL,NULL,NULL,read,,0,NULL,NULL,NULL,איזה כיף! תתחדש
1e7be965-131c-4d75-8146-23505ea5c06e,31b1a17a-76dc-4648-a14e-3dd4cd54aa95,2025-03-04 13:23:01,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Through hi-tech-zone 20%
1e7be965-131c-4d75-8146-23505ea5c06e,31b1a17a-76dc-4648-a14e-3dd4cd54aa95,2025-03-04 13:23:01,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,דרך הייטק זון 20%
1f772f19-2d55-4f11-a21c-bc50ed468916,736d25ab-9832-49f5-ab0c-cd8854e8421e,2025-04-28 17:00:30,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,1,Abandoned_2,NULL,NULL,Hey    this is Sarah from Company B. Noticed you were looking at our Company B H1H Headphones! I might be able to get you an exclusive discount—interested?
20f994b8-8de4-4c94-87e0-b933e445a42e,1fc2a811-49c5-4dc7-a4cb-99124b7def56,2025-03-16 7:00:54,outbound,en_US,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,Hey  how are you? This is Luna from Company A🌻 I saw that you were interested in the Junior Company A mattress. How can I help you?
20f994b8-8de4-4c94-87e0-b933e445a42e,1fc2a811-49c5-4dc7-a4cb-99124b7def56,2025-03-16 7:00:54,outbound,he,he,text,NULL,NULL,NULL,read,,1,lona_new,NULL,NULL,היי מה שלומך?זאת לונה מCompany A🌻ראיתי שהתעניינת במזרן Company A ג'וניור.איך אני יכולה לעזור לך?
213d57e6-d8ce-4659-95e5-22c4beffc514,8874de23-2350-427a-8930-848af40640a6,2025-04-24 14:00:29,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,1,Abandoned_2,NULL,NULL,Hey    this is Sarah from Company B. Noticed you were looking at our Company B H1H Headphones! I might be able to get you an exclusive discount—interested?
213d57e6-d8ce-4659-95e5-22c4beffc514,a0a64f80-cb39-46d4-9462-98205c623a79,2025-04-24 14:02:53,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,yes 
213d57e6-d8ce-4659-95e5-22c4beffc514,3c6a77f5-7401-449a-8de0-44bbe4ba011d,2025-04-24 14:03:38,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Awesome  🤘! I'll get started on getting the best deal for you. Are you looking for headphones mainly for music gaming or something else?
213d57e6-d8ce-4659-95e5-22c4beffc514,30b23026-a8b9-446f-9960-b0f17b2b4ebb,2025-04-24 14:03:50,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Music 
213d57e6-d8ce-4659-95e5-22c4beffc514,7787faa1-4c55-43a3-a1d4-345eb51596f8,2025-04-24 14:04:14,outbound,en_US,en_US,text,NULL,NULL,NULL,sent,NULL,0,NULL,NULL,NULL,Cool🤘! what kind of music do you listen to most?🎧
213d57e6-d8ce-4659-95e5-22c4beffc514,df0faaa0-274b-477e-9784-10ad272b3371,2025-04-24 15:35:42,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,So for the discount?
213d57e6-d8ce-4659-95e5-22c4beffc514,bc61d2b4-9697-44da-b489-4831a6549b07,2025-04-24 15:41:19,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Got it 🤘 Since you're looking for headphones for music the H1H are awesome for that. Here's that discount as promised Use code **VIP40SLN** for $40 off your order over $200. It's **valid for the next 24 hours**! Check them out here: [https://link.sellence.com/dadwMP]
213d57e6-d8ce-4659-95e5-22c4beffc514,88b471a2-98eb-4254-a067-5132db1a31e9,2025-04-24 15:43:20,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Thank u so much sarah! 
213d57e6-d8ce-4659-95e5-22c4beffc514,1156154e-539b-4c32-9331-3bdd6c4cba62,2025-04-24 15:59:18,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,You’re so welcome ! 🤘 Can’t wait for you to hear the difference—Company B were made for music lovers like you 🎧🔥 Let me know if you need anything at all!
213d57e6-d8ce-4659-95e5-22c4beffc514,3bb83bdd-a0c0-49ac-b15b-675f8671cdfc,2025-04-24 17:54:04,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Hey  🤘! If you haven’t placed your order yet I’m working on getting you a better discount I’ll keep you posted!
213d57e6-d8ce-4659-95e5-22c4beffc514,07c3c0ba-6289-4298-81f7-027a921185cf,2025-04-29 13:45:57,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Hey ! 🤘 Just checking in — if you need any help have any questions or if anything’s holding you back I’m here for you! 🔥
213d57e6-d8ce-4659-95e5-22c4beffc514,e6d11c69-df9f-499c-8f5c-2dea64389765,2025-04-29 16:37:45,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Thank you sarah! 
213d57e6-d8ce-4659-95e5-22c4beffc514,dfdbb57b-207a-47b3-841f-3198fa2c740d,2025-04-29 16:44:46,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,You are welcome !🤘I was able to find a bigger code just for you: VIP50SLN for $50 off your H1H bundle order (over $200). 🔥 although It’s limited to a few slots so definitely snag it while it’s live! 🎧 Remember those Shop Pay/Klarna options at checkout too.
213d57e6-d8ce-4659-95e5-22c4beffc514,c7dc94e3-edc4-4a9e-b91c-942e1b0d3a3d,2025-05-01 16:32:32,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Just checking in 🤘—did you get a chance to place your order?🎧
213d57e6-d8ce-4659-95e5-22c4beffc514,6600eebd-a977-49d7-93b9-6d3d9ef16494,2025-05-06 15:20:55,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Hey  🤘 Need help with checkout or got any questions? The $50 off code still has a few spots left!
213d57e6-d8ce-4659-95e5-22c4beffc514,ed6376e1-595a-4307-88be-f6c0f016f393,2025-05-13 20:12:09,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,Hi  (Sarah from Company B) I just wanted to check in one last time to see if you're still considering grabbing your H1Hs for $50 off. No pressure at all. I just wanted to make sure I’m supporting you in every way possible on my end.🤘
213d57e6-d8ce-4659-95e5-22c4beffc514,fb853db8-69c8-446e-8d52-fa5db646d6b4,2025-05-13 23:24:08,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hi sarah! for now no :) But maybe in the future 😎 but i'm definitely keeping an eye on those Company B 😋 thank you for checking up and for supporting me :) i really appreciate that  
213d57e6-d8ce-4659-95e5-22c4beffc514,4209ce9c-4b47-4df9-b1a9-92aab628de92,2025-05-13 23:26:09,outbound,en_US,en_US,text,NULL,NULL,NULL,delivered,NULL,0,NULL,NULL,NULL,You are welcome ! Feel free to reach out when you're ready to rock. 🎶
213d57e6-d8ce-4659-95e5-22c4beffc514,7861aad4-b8e8-4545-a333-5c06d3105b17,2025-05-13 23:28:16,inbound,en_US,en_US,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,perfect! Thank you so much for your support really :) i'll keep ur number and reach out if i ever buy Company B 
21dce6ac-d2b2-451a-97d6-53203a32b3d6,88abafc7-9a93-4cdc-bbd1-f68333d9b63f,2025-03-15 18:00:55,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hey there! I would love to get help with my purchase (-:
21dce6ac-d2b2-451a-97d6-53203a32b3d6,88abafc7-9a93-4cdc-bbd1-f68333d9b63f,2025-03-15 18:00:55,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,היי! אשמח לעזרה ברכישה (-:
21dce6ac-d2b2-451a-97d6-53203a32b3d6,7d7fa0c7-4be5-4a6b-ab89-4bc6f7e4f6f5,2025-03-15 18:02:03,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I can't complete the credit card payment on the website.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,7d7fa0c7-4be5-4a6b-ab89-4bc6f7e4f6f5,2025-03-15 18:02:03,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,אני לא מצליחה לשלם באשראי באתר.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,a8afb6b3-bb63-4a38-bb08-a90a1462f885,2025-03-15 18:02:46,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I'm definitely sure there's no issue with the card because I ordered from other websites today.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,a8afb6b3-bb63-4a38-bb08-a90a1462f885,2025-03-15 18:02:46,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,בוודאות אין בעיה בכרטיס כי אני הזמנתי מאתרים אחרים היום.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,8ff331bb-bee0-44b0-87a6-c4dfd56f0e33,2025-03-15 18:02:55,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,And I want to utilize the weekend coupon codes.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,8ff331bb-bee0-44b0-87a6-c4dfd56f0e33,2025-03-15 18:02:55,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ואני רוצה לנצל את הקודי קופון של הסופ״ש.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,5b6a1409-af8e-4009-ad92-e81cb93203e6,2025-03-15 18:23:00,outbound,en_US,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,Hey there  (:
21dce6ac-d2b2-451a-97d6-53203a32b3d6,5b6a1409-af8e-4009-ad92-e81cb93203e6,2025-03-15 18:23:00,outbound,he,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,היי  (:
21dce6ac-d2b2-451a-97d6-53203a32b3d6,ee11b2f0-e105-4f21-bb0b-4847900e9936,2025-03-15 18:23:07,outbound,en_US,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,Did you try in a different browser?
21dce6ac-d2b2-451a-97d6-53203a32b3d6,ee11b2f0-e105-4f21-bb0b-4847900e9936,2025-03-15 18:23:07,outbound,he,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,ניסית בדפדפן אחר? 
21dce6ac-d2b2-451a-97d6-53203a32b3d6,e6510b02-04e1-4726-8929-c802437dd2bd,2025-03-15 18:26:13,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,No but I'll try for a moment 🙂
21dce6ac-d2b2-451a-97d6-53203a32b3d6,e6510b02-04e1-4726-8929-c802437dd2bd,2025-03-15 18:26:13,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,לא אבל אנסה רגע 🙂
21dce6ac-d2b2-451a-97d6-53203a32b3d6,99e1cd33-54f9-4b56-a3f4-e02f4381b976,2025-03-15 18:27:01,outbound,en_US,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,Which card?
21dce6ac-d2b2-451a-97d6-53203a32b3d6,99e1cd33-54f9-4b56-a3f4-e02f4381b976,2025-03-15 18:27:01,outbound,he,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,איזה כרטיס? 
21dce6ac-d2b2-451a-97d6-53203a32b3d6,bd622679-ae4e-4720-9ec2-e4c87d9aa5cc,2025-03-15 18:34:59,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MasterCard
21dce6ac-d2b2-451a-97d6-53203a32b3d6,bd622679-ae4e-4720-9ec2-e4c87d9aa5cc,2025-03-15 18:34:59,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,מאסטר קארד
21dce6ac-d2b2-451a-97d6-53203a32b3d6,484430c0-2afd-4a5b-aaa4-49ba1c147a32,2025-03-15 18:41:41,outbound,en_US,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,I'll try to help you with the MasterCard payment issue. Did you succeed with the other browser?
21dce6ac-d2b2-451a-97d6-53203a32b3d6,484430c0-2afd-4a5b-aaa4-49ba1c147a32,2025-03-15 18:41:41,outbound,he,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,אני אנסה לעזור לך עם בעיית התשלום במאסטרקארד. הצלחת עם הדפדפן האחר?
21dce6ac-d2b2-451a-97d6-53203a32b3d6,a56abd63-0200-4f5a-82a9-27f4cab74ccd,2025-03-15 18:47:53,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,I couldn't succeed.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,a56abd63-0200-4f5a-82a9-27f4cab74ccd,2025-03-15 18:47:53,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,לא הצלחתי.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,3fa01e21-0f90-42e0-85f8-d3469b2e9dae,2025-03-15 18:49:36,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,not a text message
21dce6ac-d2b2-451a-97d6-53203a32b3d6,3fa01e21-0f90-42e0-85f8-d3469b2e9dae,2025-03-15 18:49:36,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,לא הודעת טקסט
21dce6ac-d2b2-451a-97d6-53203a32b3d6,69d81679-ccf3-4fb2-b770-3eeaa1ed0300,2025-03-15 18:57:53,outbound,en_US,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,I can't receive pictures. Can you send me a link or text instead?
21dce6ac-d2b2-451a-97d6-53203a32b3d6,69d81679-ccf3-4fb2-b770-3eeaa1ed0300,2025-03-15 18:57:53,outbound,he,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,אני לא מקבלת תמונות. את יכולה לשלוח לי לינק או טקסט במקום?
21dce6ac-d2b2-451a-97d6-53203a32b3d6,00716b3e-c875-4994-ae02-e99e3ab3f433,2025-03-15 18:59:04,inbound,en_US,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Credit card company response: Internal error in 3DS transaction. Try again.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,00716b3e-c875-4994-ae02-e99e3ab3f433,2025-03-15 18:59:04,inbound,he,he,text,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,תשובת חברת האשראי: שגיאה פנימית בעסקה 3DS. נסה שנית.
21dce6ac-d2b2-451a-97d6-53203a32b3d6,a2576546-c2e1-42ef-8f3a-60cb796eb5d2,2025-03-15 19:02:03,outbound,en_US,he,text,NULL,NULL,NULL,delivered,,0,NULL,NULL,NULL,Maybe try with a different card?
